mse
0.09174531478830554
0.07751979376488473
0.0584472280965632
0.048962284089908874
0.04233292329221771
0.03807043000364351
0.03588576679273581
0.034187083893229615
0.03377165115411314
0.02851172020009617
0.028551339440496207
0.026592013055430228
0.023624499661965104
0.02509116606784296
0.024937022478264022
0.0229184122364848
0.02204856733632079
0.023293778310383952
0.02044376069100006
0.023252354691351472
0.020356654119896882
0.02251335090287525
0.021090972281963737
0.019777112337764996
0.01836257227468326
0.017235186054951335
0.018133155886049836
0.016842995132339247
0.016359302640611834
0.016749959603065332
0.016498662515750835
0.01742720402866124
0.01511199298076985
0.015804956856961684
0.015223982841605073
0.014902120660309555
0.014496846416576325
0.01645820740306832
0.01372875269518251
0.014641965460151483
0.014461538060221164
0.01326698518085464
0.013694344750292058
0.014879125797104792
0.013982270295610277
0.014857021143978414
0.01265705474783761
0.01328402376743162
0.012410879360396681
0.013854735327630447
0.014074935948709592
0.015819897303458272
0.014305913233541096
0.011313036621524818
0.014021670320579278
0.011199599251180217
0.013468480189285615
0.0116192994523877
0.011567793756839657
0.010728440805596439
0.0118425344701552
0.010839070743611337
0.015188088448986252
0.011583632319301098
0.010432301588933279
0.010423056447630454
0.010937619470179561
0.012016240623738579
0.010174007075261875
0.010255978707766141
0.013209051397875192
0.009885180354763117
0.009695117039655267
0.013754807810420988
0.013096021198495615
0.010146211500897754
0.009352471242431264
0.009718197406216867
0.009831765869261636
0.01545411685162237
0.011901952582322772
0.010287141434150427
0.008795493734755416
0.010521612592538058
0.010891947047235848
0.008394892039052675
0.00875759311950571
0.009659934867379203
0.010125444909961633
0.010362703629420397
0.008736249054859655
0.011910372706243793
0.009046945009472951
0.010151663399588663
0.009212645830054012
0.010123759942315878
0.009909228260890211
0.00921292277664946
0.011346956527046485
0.009811976649802198
